Arboria|G|{2}{G}{G}
Arc Blade|R|{3}{R}{R}
Arc Lightning|R|{2}{R}
Arc Mage|R|{2}{R}
Arc Runner|R|{2}{R}
Arc Trail|R|{1}{R}
Arc-Slogger|R|{3}{R}{R}
Arcades Sabboth|G,U,W|{2}{G}{G}{W}{W}{U}{U}
Arcades, the Strategist|G,U,W|{1}{G}{W}{U}
Arcane Adaptation|U|{2}{U}
Arcane Artisan|U|{2}{U}
Arcane Denial|U|{1}{U}
Arcane Encyclopedia||{3}
Arcane Flight|U|{U}
Arcane Laboratory|U|{2}{U}
Arcane Lighthouse||
Arcane Melee|U|{4}{U}
Arcane Sanctum|B,U,W|
Arcane Savant|U|{3}{U}{U}
Arcane Signet||{2}
Arcane Spyglass||{4}
Arcane Teachings|R|{2}{R}
Arcanis the Omnipotent|U|{3}{U}{U}{U}
Arcanis, the Omnipotent Avatar||
Arcanist's Owl|U,W|{W/U}{W/U}{W/U}{W/U}
Arcanum Wings|U|{1}{U}
Arcbond|R|{2}{R}
Arcbound Bruiser||{5}
Arcbound Crusher||{4}
Arcbound Fiend||{6}
Arcbound Hybrid||{4}
Arcbound Lancer||{7}
Arcbound Overseer||{8}
Arcbound Overseer Avatar||
Arcbound Ravager||{2}
Arcbound Reclaimer||{4}
Arcbound Slith||{2}
Arcbound Stinger||{2}
Arcbound Wanderer||{6}
Arcbound Worker||{1}
Arch of Orazca||
Archaeological Dig||
Archaeomancer|U|{2}{U}{U}
Archaeomender|U|{2}{U}
Archangel|W|{5}{W}{W}
Archangel Avacyn // Avacyn, the Purifier|R,W|
Archangel of Strife|W|{5}{W}{W}
Archangel of Thune|W|{3}{W}{W}
Archangel of Tithes|W|{1}{W}{W}{W}
Archangel's Light|W|{7}{W}
Archdemon of Paliano|B|{2}{B}{B}
Archdemon of Unx|B|{5}{B}{B}
Archelos, Lagoon Mystic|B,G,U|{1}{B}{G}{U}
Archers of Qarsi|G|{3}{G}
Archers' Parapet|B,G|{1}{G}
Archery Training|W|{W}
Archetype of Aggression|R|{1}{R}{R}
Archetype of Courage|W|{1}{W}{W}
Archetype of Endurance|G|{6}{G}{G}
Archetype of Finality|B|{4}{B}{B}
Archetype of Imagination|U|{4}{U}{U}
Archfiend of Depravity|B|{3}{B}{B}
Archfiend of Despair|B|{6}{B}{B}
Archfiend of Ifnir|B|{3}{B}{B}
Archfiend of Spite|B|{5}{B}{B}
Archfiend's Vessel|B|{B}
Archipelagore|U|{5}{U}{U}
Architect of the Untamed|G|{2}{G}
Architects of Will|B,U|{2}{U}{B}
Archive Trap|U|{3}{U}{U}
Archivist|U|{2}{U}{U}
Archmage Ascension|U|{2}{U}
Archmage's Charm|U|{U}{U}{U}
Archon of Absolution|W|{3}{W}
Archon of Coronation|W|{4}{W}{W}
Archon of Emeria|W|{2}{W}
Archon of Falling Stars|W|{4}{W}{W}
Archon of Justice|W|{3}{W}{W}
Archon of Redemption|W|{3}{W}{W}
Archon of Sun's Grace|W|{2}{W}{W}
Archon of Valor's Reach|G,W|{4}{G}{W}
Archon of the Triumvirate|U,W|{5}{W}{U}
Archpriest of Iona|W|{W}
Archway Angel|W|{5}{W}
Archweaver|G|{5}{G}{G}
Archwing Dragon|R|{2}{R}{R}
Arclight Phoenix|R|{3}{R}
Arctic Aven|U,W|{2}{U}
Arctic Flats|G,W|
Arctic Foxes|W|{1}{W}
Arctic Merfolk|U|{1}{U}
Arctic Nishoba|G,W|{5}{G}
Arctic Treeline|G,W|
Arctic Wolves|G|{3}{G}{G}
Arcum Dagsson|U|{3}{U}
Arcum's Astrolabe||{S}
Arcum's Sleigh||{1}
Arcum's Weathervane||{2}
Arcum's Whistle||{3}
Arden Angel|W|{4}{W}{W}
Ardenn, Intrepid Archaeologist|W|{2}{W}
Ardent Electromancer|R|{2}{R}
Ardent Militia|W|{4}{W}
Ardent Plea|U,W|{1}{W}{U}
Ardent Recruit|W|{W}
Ardent Soldier|W|{1}{W}
Ardenvale Paladin|W|{3}{W}
Ardenvale Tactician // Dizzying Swoop|W|{1}{W}{W}
Arena||
Arena Athlete|R|{1}{R}
Arena Rector|W|{3}{W}
Arena Trickster|R|{3}{R}
Arena of the Ancients||{3}
Arenson's Aura|U,W|{2}{W}
Aretopolis||
Argent Mutation|U|{2}{U}
Argent Sphinx|U|{2}{U}{U}
Argentum Armor||{6}
Argivian Archaeologist|W|{1}{W}{W}
Argivian Blacksmith|W|{1}{W}{W}
Argivian Find|W|{W}
Argivian Restoration|U|{2}{U}{U}
Argothian Elder|G|{3}{G}
Argothian Enchantress|G|{1}{G}
Argothian Pixies|G|{1}{G}
Argothian Swine|G|{3}{G}
Argothian Treefolk|G|{3}{G}{G}
Argothian Wurm|G|{3}{G}
Arguel's Blood Fast // Temple of Aclazotz|B|
Aria of Flame|R|{2}{R}
Arid Mesa||
Arisen Gorgon|B|{1}{B}{B}
Arixmethes, Slumbering Isle|G,U|{2}{G}{U}
Arjun, the Shifting Flame|R,U|{4}{U}{R}
Ark of Blight||{2}
Arlinn Kord // Arlinn, Embraced by the Moon|G,R|
Arlinn's Wolf|G|{2}{G}
Arlinn, Voice of the Pack|G|{4}{G}{G}
Arm with Aether|U|{2}{U}
Armada Wurm|G,W|{2}{G}{G}{W}{W}
Armadillo Cloak|G,W|{1}{G}{W}
Armageddon|W|{3}{W}
Armageddon Clock||{6}
Armament Corps|B,G,W|{2}{W}{B}{G}
Armament Master|W|{W}{W}
Armament of Nyx|W|{2}{W}
Armed // Dangerous|G,R|{1}{R}
Armed Response|W|{2}{W}
Armed and Armored|W|{1}{W}
Armillary Sphere||{2}
Armistice|W|{2}{W}
Armix, Filigree Thrasher|B|{2}{B}
Armor Sliver|W|{2}{W}
Armor Thrull|B|{2}{B}
Armor of Faith|W|{W}
Armor of Thorns|G|{1}{G}
Armorcraft Judge|G|{3}{G}
Armored Ascension|W|{3}{W}
Armored Cancrix|U|{4}{U}
Armored Galleon|U|{4}{U}
Armored Griffin|W|{3}{W}
Armored Guardian|U,W|{3}{W}{U}
Armored Pegasus|W|{1}{W}
Armored Skaab|U|{2}{U}
Armored Skyhunter|W|{3}{W}
Armored Transport||{3}
Armored Warhorse|W|{W}{W}
Armored Whirl Turtle|U|{2}{U}
Armored Wolf-Rider|G,W|{3}{G}{W}
Armorer Guildmage|B,G,R|{R}
Armory Automaton||{3}
Armory Guard|W|{3}{W}
Armory of Iroas||{2}
Arms Dealer|R|{2}{R}
Arms Depot||
Army Ants|B,R|{1}{B}{R}
Army of Allah|W|{1}{W}{W}
Army of the Damned|B|{5}{B}{B}{B}
Arnjlot's Ascent|U|{1}{U}{U}
Arrest|W|{2}{W}
Arrester's Admonition|U|{2}{U}
Arrester's Zeal|W|{W}
Arrogant Bloodlord|B|{1}{B}{B}
Arrogant Vampire|B|{3}{B}{B}
Arrogant Wurm|G|{3}{G}{G}
Arrow Storm|R|{3}{R}{R}
Arrow Volley Trap|W|{3}{W}{W}
Arrows of Justice|R,W|{2}{R/W}
Arsenal Thresher|B,U,W|{2}{W/B}{U}
Arterial Flow|B|{1}{B}{B}
Artful Dodge|U|{U}
Artful Looter|U|{2}{U}
Artful Maneuver|W|{1}{W}
Artful Takedown|B,U|{2}{U}{B}
Artifact Blast|R|{R}
Artifact Mutation|G,R|{R}{G}
Artifact Possession|B|{2}{B}
Artifact Ward|W|{W}
Artificer's Assistant|U|{U}
Artificer's Epiphany|U|{2}{U}
Artificer's Hex|B|{B}
Artificer's Intuition|U|{1}{U}
Artificial Evolution|U|{U}
Artillerize|R|{3}{R}
Artisan of Forms|U|{1}{U}
Artisan of Kozilek||{9}
Artisan's Sorrow|G|{3}{G}
Arvad the Cursed|B,W|{3}{W}{B}
Aryel, Knight of Windgrace|B,W|{2}{W}{B}
As Foretold|U|{2}{U}
As Luck Would Have It|G|{G}
Ascendant Evincar|B|{4}{B}{B}
Ascended Lawmage|U,W|{2}{W}{U}
Ascending Aven|U|{2}{U}{U}
Asceticism|G|{3}{G}{G}
Ash Barrens||
Ash Zealot|R|{R}{R}
Asha's Favor|W|{2}{W}
Ashaya, Soul of the Wild|G|{3}{G}{G}
Ashcloud Phoenix|R|{2}{R}{R}
Ashcoat Bear|G|{1}{G}
Ashen Firebeast|R|{6}{R}{R}
Ashen Ghoul|B|{3}{B}
Ashen Monstrosity|R|{5}{R}{R}
Ashen Powder|B|{2}{B}{B}
Ashen Rider|B,W|{4}{W}{W}{B}{B}
Ashen-Skin Zubera|B|{1}{B}
Ashenmoor Cohort|B|{5}{B}
Ashenmoor Gouger|B,R|{B/R}{B/R}{B/R}
Ashenmoor Liege|B,R|{1}{B/R}{B/R}{B/R}
Ashes of the Abhorrent|W|{1}{W}
Ashes of the Fallen||{2}
Ashes to Ashes|B|{1}{B}{B}
Ashiok's Adept|B|{2}{B}
Ashiok's Erasure|U|{2}{U}{U}
Ashiok's Forerunner|B,U|{3}{U}{B}
Ashiok's Skulker|U|{4}{U}
Ashiok, Dream Render|B,U|{1}{U/B}{U/B}
Ashiok, Nightmare Muse|B,U|{3}{U}{B}
Ashiok, Nightmare Weaver|B,U|{1}{U}{B}
Ashiok, Sculptor of Fears|B,U|{4}{U}{B}
Ashling the Pilgrim|R|{1}{R}
Ashling the Pilgrim Avatar||
Ashling's Prerogative|R|{1}{R}
Ashling, the Extinguisher|B|{2}{B}{B}
Ashling, the Extinguisher Avatar||
Ashmouth Hound|R|{1}{R}
Ashnod||
Ashnod's Altar||{3}
Ashnod's Battle Gear||{2}
Ashnod's Coupon||{0}
Ashnod's Cylix||{2}
Ashnod's Transmogrant||{1}
Ashuza's Breath|R|{1}{R}
Asmira, Holy Avenger|G,W|{2}{G}{W}
Aspect of Gorgon|B|{2}{B}
Aspect of Hydra|G|{G}
Aspect of Lamprey|B|{3}{B}
Aspect of Manticore|R|{2}{R}
Aspect of Mongoose|G|{1}{G}
Aspect of Wolf|G|{1}{G}
Asphodel Wanderer|B|{B}
Asphyxiate|B|{1}{B}{B}
Aspiring Aeronaut|U|{3}{U}
Ass Whuppin'|B,W|{1}{W}{B}
Assassin's Blade|B|{1}{B}
Assassin's Strike|B|{4}{B}{B}
Assassin's Trophy|B,G|{B}{G}
Assassinate|B|{2}{B}
Assault // Battery|G,R|{R}
Assault Formation|G|{1}{G}
Assault Griffin|W|{3}{W}
Assault Strobe|R|{R}
Assault Suit||{4}
Assault Zeppelid|G,U|{2}{G}{U}
Assemble the Legion|R,W|{3}{R}{W}
Assemble the Rank and Vile|B|
Assembled Alphas|R|{5}{R}
Assembly Hall||{5}
Assembly-Worker||{3}
Assert Authority|U|{5}{U}{U}
Assquatch|R|{4}{R}
Assure // Assemble|G,W|{G/W}{G/W}
Astral Arena||
Astral Cornucopia||{X}{X}{X}
Astral Drift|W|{2}{W}
Astral Slide|W|{2}{W}
Astral Steel|W|{2}{W}
Astrolabe||{3}
Aswan Jaguar|G|{1}{G}{G}
Asylum Visitor|B|{1}{B}
Atalya, Samite Master|W|{3}{W}{W}
Atarka Beastbreaker|G|{1}{G}
Atarka Efreet|R|{3}{R}
Atarka Monument|G,R|{3}
Atarka Pummeler|R|{4}{R}
Atarka's Command|G,R|{R}{G}
Atarka, World Render|G,R|{5}{R}{G}
Atemsis, All-Seeing|U|{3}{U}{U}{U}
Athreos, God of Passage|B,W|{1}{W}{B}
Athreos, Shroud-Veiled|B,W|{4}{W}{B}
Atinlay Igpay|W|{5}{W}
Atla Palani, Nest Tender|G,R,W|{1}{R}{G}{W}
Atog|R|{1}{R}
Atogatog|B,G,R,U,W|{W}{U}{B}{R}{G}
Atraxa, Praetors' Voice|B,G,U,W|{G}{W}{U}{B}
Atris, Oracle of Half-Truths|B,U|{2}{U}{B}
Attendant of Vraska|B,G|{1}{B}{G}
Attended Healer|W|{3}{W}
Attended Knight|W|{2}{W}
Attrition|B|{1}{B}{B}
Attune with Aether|G|{G}
Attunement|U|{2}{U}
Atzocan Archer|G|{2}{G}
Atzocan Seer|G,W|{1}{G}{W}
Audacious Infiltrator|W|{1}{W}
Audacious Thief|B|{2}{B}
Auger Spree|B,R|{1}{B}{R}
Augmenting Automaton|B|{1}
Augur il-Vec|W|{1}{W}
Augur of Bolas|U|{1}{U}
Augur of Skulls|B|{1}{B}
Augury Adept|U,W|{1}{W/U}{W/U}
Augury Owl|U|{1}{U}
Augury Raven|U|{3}{U}
Auntie's Hovel|B,R|
Auntie's Snitch|B|{2}{B}
Aura Barbs|R|{2}{R}
Aura Blast|W|{1}{W}
Aura Extraction|W|{1}{W}
Aura Finesse|U|{U}
Aura Flux|U|{2}{U}
Aura Fracture|W|{2}{W}
Aura Gnarlid|G|{2}{G}
Aura Graft|U|{1}{U}
Aura Mutation|G,W|{G}{W}
Aura Shards|G,W|{1}{G}{W}
Aura Thief|U|{3}{U}
Aura of Dominion|U|{U}{U}
Aura of Silence|W|{1}{W}{W}
Auramancer|W|{2}{W}
Auramancer's Guise|U|{2}{U}{U}
Auratog|W|{1}{W}
Auratouched Mage|W|{5}{W}
Aurelia's Fury|R,W|{X}{R}{W}
Aurelia, Exemplar of Justice|R,W|{2}{R}{W}
Aurelia, the Warleader|R,W|{2}{R}{R}{W}{W}
Aurification|W|{2}{W}{W}
Auriok Bladewarden|W|{1}{W}
Auriok Champion|W|{W}{W}
Auriok Edgewright|W|{W}{W}
Auriok Glaivemaster|W|{W}
Auriok Replica|W|{3}
Auriok Salvagers|W|{3}{W}
Auriok Siege Sled||{6}
Auriok Steelshaper|W|{1}{W}
Auriok Sunchaser|W|{1}{W}
Auriok Survivors|W|{5}{W}
Auriok Transfixer|W|{W}
Auriok Windwalker|W|{3}{W}
Aurochs|G|{3}{G}
Aurochs Herd|G|{5}{G}
Aurora Champion|W|{2}{W}
Aurora Eidolon|W|{3}{W}
Aurora Griffin|W|{3}{W}
Aurora Phoenix|R|{4}{R}{R}
Auspicious Ancestor|W|{3}{W}
Auspicious Starrix|G|{4}{G}
Austere Command|W|{4}{W}{W}
Authority of the Consuls|W|{W}
Auto-Key||
Autochthon Wurm|G,W|{10}{G}{G}{G}{W}{W}
Autumn Willow|G|{4}{G}{G}
Autumn's Veil|G|{G}
Autumnal Gloom // Ancient of the Equinox|B,G|{2}{G}
Avacyn's Collar||{1}
Avacyn's Judgment|R|{1}{R}
Avacyn's Pilgrim|G,W|{G}
Avacyn, Angel of Hope|W|{5}{W}{W}{W}
Avacyn, Guardian Angel|W|{2}{W}{W}{W}
Avacynian Missionaries // Lunarch Inquisitors|W|{3}{W}
Avacynian Priest|W|{1}{W}
Avalanche|R|{X}{2}{R}{R}
Avalanche Riders|R|{3}{R}
Avalanche Tusker|G,R,U|{2}{G}{U}{R}
Avarax|R|{3}{R}{R}
Avarice Amulet||{4}
Avarice Totem||{1}
Avaricious Dragon|R|{2}{R}{R}
Avatar of Discord|B,R|{B/R}{B/R}{B/R}
Avatar of Fury|R|{6}{R}{R}
Avatar of Growth|G|{4}{G}{G}
Avatar of Hope|W|{6}{W}{W}
Avatar of Me|U|{2}{U}{U}
Avatar of Might|G|{6}{G}{G}
Avatar of Slaughter|R|{6}{R}{R}
Avatar of Will|U|{6}{U}{U}
Avatar of Woe|B|{6}{B}{B}
Avatar of the Resolute|G|{G}{G}
Aven Archer|W|{3}{W}{W}
Aven Augur|U|{3}{U}
Aven Battle Priest|W|{5}{W}
Aven Brigadier|W|{3}{W}{W}{W}
Aven Cloudchaser|W|{3}{W}
Aven Envoy|U|{U}
Aven Eternal|U|{2}{U}
Aven Farseer|W|{1}{W}
Aven Fateshaper|U|{6}{U}
Aven Fisher|U|{3}{U}
Aven Fleetwing|U|{3}{U}
Aven Flock|W|{4}{W}
Aven Fogbringer|U|{3}{U}
Aven Gagglemaster|W|{3}{W}{W}
Aven Initiate|U|{3}{U}
Aven Liberator|W|{2}{W}{W}
Aven Mimeomancer|U,W|{1}{W}{U}
Aven Mindcensor|W|{2}{W}
Aven Redeemer|W|{3}{W}
Aven Reedstalker|U|{3}{U}
Aven Riftwatcher|W|{2}{W}
Aven Sentry|W|{3}{W}
Aven Shrine|W|{1}{W}{W}
Aven Skirmisher|W|{W}
Aven Smokeweaver|U|{2}{U}{U}
Aven Soulgazer|W|{3}{W}{W}
Aven Squire|W|{1}{W}
Aven Sunstriker|W|{1}{W}{W}
Aven Surveyor|U|{3}{U}{U}
Aven Tactician|W|{4}{W}
Aven Trailblazer|W|{2}{W}
Aven Trooper|W|{3}{W}
Aven Warcraft|W|{2}{W}
Aven Warhawk|W|{4}{W}
Aven Wind Guide|U,W|{2}{W}{U}
Aven Wind Mage|U|{2}{U}
Aven Windreader|U|{3}{U}{U}
Aven of Enduring Hope|W|{4}{W}
Avenger en-Dal|W|{1}{W}
Avenger of Zendikar|G|{5}{G}{G}
Avenging Angel|W|{3}{W}{W}
Avenging Arrow|W|{2}{W}
Avenging Druid|G|{2}{G}
Avenging Huntbonder|W|{3}{W}{W}
Averna, the Chaos Bloom|G,R,U|{G}{U}{R}
Avian Changeling|W|{2}{W}
Avian Oddity|U|{3}{U}
Aviary Mechanic|W|{1}{W}
Aviation Pioneer|U|{2}{U}
Avid Reclaimer|G,U|{2}{G}
Avizoa|U|{3}{U}
Avoid Fate|G|{G}
Awaken the Ancient|R|{1}{R}{R}{R}
Awaken the Bear|G|{2}{G}
Awaken the Erstwhile|B|{3}{B}{B}
Awaken the Sky Tyrant|R|{3}{R}
Awakened Amalgam||{4}
Awakener Druid|G|{2}{G}
Awakening|G|{2}{G}{G}
Awakening Zone|G|{2}{G}
Awakening of Vitu-Ghazi|G|{3}{G}{G}
Awe Strike|W|{W}
Awe for the Guilds|R|{2}{R}
Awesome Presence|U|{U}
Axe of the Warmonger||
Axebane Beast|G|{3}{G}
Axebane Guardian|G|{2}{G}
Axebane Stag|G|{6}{G}
Axegrinder Giant|R|{4}{R}{R}
Axelrod Gunnarson|B,R|{4}{B}{B}{R}{R}
Axis of Mortality|W|{4}{W}{W}
Ayara, First of Locthwain|B|{B}{B}{B}
Ayesha Tanaka|U,W|{W}{W}{U}{U}
Ayli, Eternal Pilgrim|B,W|{W}{B}
Aysen Abbey|G,U,W|
Aysen Bureaucrats|W|{1}{W}
Aysen Crusader|W|{2}{W}{W}
Aysen Highway|W|{3}{W}{W}{W}
Ayula's Influence|G|{G}{G}{G}
Ayula, Queen Among Bears|G|{1}{G}
Ayumi, the Last Visitor|G|{3}{G}{G}
Azami, Lady of Scrolls|U|{2}{U}{U}{U}
Azimaet Drake|U|{2}{U}
Azor's Elocutors|U,W|{3}{W/U}{W/U}
Azor's Gateway // Sanctum of the Sun||
Azor, the Lawbringer|U,W|{2}{W}{W}{U}{U}
Azorius Aethermage|U,W|{1}{W}{U}
Azorius Arrester|W|{1}{W}
Azorius Chancery|U,W|
Azorius Charm|U,W|{W}{U}
Azorius Cluestone|U,W|{3}
Azorius First-Wing|U,W|{W}{U}
Azorius Guildgate|U,W|
Azorius Guildmage|U,W|{W/U}{W/U}
Azorius Herald|U,W|{2}{W}
Azorius Justiciar|W|{2}{W}{W}
Azorius Keyrune|U,W|{3}
Azorius Knight-Arbiter|U,W|{3}{W}{U}
Azorius Locket|U,W|{3}
Azorius Ploy|U,W|{1}{W}{W}{U}
Azorius Signet|U,W|{2}
Azorius Skyguard|U,W|{4}{W}{U}
Azra Bladeseeker|R|{2}{R}
Azra Oddsmaker|B,R|{1}{B}{R}
Azra Smokeshaper|B|{3}{B}
Azure Drake|U|{3}{U}
Azure Fleet Admiral|U|{3}{U}
Azure Mage|U|{1}{U}
Azusa, Lost but Seeking|G|{2}{G}
B-I-N-G-O|G|{1}{G}
B.F.M. (Big Furry Monster)|B|{B}{B}{B}{B}{B}{B}{B}{B}{B}{B}{B}{B}{B}{B}{B}
B.O.B. (Bevy of Beebles)|U|{3}{U}{U}
Back for More|B,G|{4}{B}{G}
Back from the Brink|U|{4}{U}{U}
Back to Basics|U|{2}{U}
Back to Nature|G|{1}{G}
Backdraft|R|{1}{R}
Backdraft Hellkite|R|{3}{R}{R}
Backfire|U|{U}
Backlash|B,R|{1}{B}{R}
Backslide|U|{1}{U}
Backup Plan||
Backwoods Survivalists|G|{3}{G}
Bad Ass|B|{2}{B}{B}
Bad Deal|B|{4}{B}{B}
Bad Moon|B|{1}{B}
Bad River||
Badlands|B,R|
Baffling End|W|{1}{W}
Bag of Holding||{1}
Baird, Steward of Argive|W|{2}{W}{W}
Bake into a Pie|B|{2}{B}{B}
Baki's Curse|U|{2}{U}{U}
Baku Altar||{2}
Bala Ged Recovery // Bala Ged Sanctuary|G|{2}{G}
Bala Ged Scorpion|B|{3}{B}
Bala Ged Thief|B|{3}{B}
Balan, Wandering Knight|W|{2}{W}{W}
Balance|W|{1}{W}
Balance of Power|U|{3}{U}{U}
Balancing Act|W|{2}{W}{W}
Balduvian Barbarians|R|{1}{R}{R}
Balduvian Bears|G|{1}{G}
Balduvian Conjurer|U|{1}{U}
Balduvian Dead|B,R|{3}{B}
Balduvian Fallen|B,R|{3}{B}
Balduvian Frostwaker|U|{2}{U}
Balduvian Horde|R|{2}{R}{R}
Balduvian Hydra|R|{X}{R}{R}
Balduvian Rage|R|{X}{R}
Balduvian Shaman|U|{U}
Balduvian Trading Post|R|
Balduvian War-Makers|R|{4}{R}
Balduvian Warlord|R|{3}{R}
Balefire Dragon|R|{5}{R}{R}
Balefire Liege|R,W|{2}{R/W}{R/W}{R/W}
Baleful Ammit|B|{2}{B}
Baleful Eidolon|B|{1}{B}
Baleful Force|B|{5}{B}{B}{B}
Baleful Stare|U|{2}{U}
Baleful Strix|B,U|{U}{B}
Ball Lightning|R|{R}{R}{R}
Ballista Charger||{5}
Ballista Squad|W|{3}{W}
Balloon Peddler|U|{2}{U}
Ballot Broker|W|{2}{W}
Ballynock Cohort|W|{2}{W}
Ballynock Trapper|W|{3}{W}
Ballyrush Banneret|W|{1}{W}
Balm of Restoration||{2}
Baloth Cage Trap|G|{3}{G}{G}
Baloth Gorger|G|{2}{G}{G}
Baloth Null|B,G|{4}{B}{G}
Baloth Packhunter|G|{3}{G}
Baloth Pup|G|{1}{G}
Baloth Woodcrasher|G|{4}{G}{G}
Balshan Beguiler|U|{2}{U}
Balshan Collaborator|B,U|{3}{U}
Balshan Griffin|U|{3}{U}{U}
Balthor the Defiled|B|{2}{B}{B}
Balthor the Stout|R|{1}{R}{R}
Balustrade Spy|B|{3}{B}
Bamboozle|U|{2}{U}
Band Together|G|{2}{G}
Bandage|W|{W}
Banding Sliver|W|{3}{W}{W}
Bane Alley Blackguard|B|{1}{B}
Bane Alley Broker|B,U|{1}{U}{B}
Bane of Bala Ged||{7}
Bane of Progress|G|{4}{G}{G}
Bane of the Living|B|{2}{B}{B}
Banefire|R|{X}{R}
Baneful Omen|B|{4}{B}{B}{B}
Banehound|B|{B}
Baneslayer Angel|W|{3}{W}{W}
Baneslayer Aspirant|W|{1}{W}
Banewasp Affliction|B|{1}{B}
Banewhip Punisher|B|{2}{B}
Banish into Fable|U,W|{4}{W}{U}
Banisher Priest|W|{1}{W}{W}
Banishing Knack|U|{U}
Banishing Light|W|{2}{W}
Banishing Stroke|W|{5}{W}
Banishment Decree|W|{3}{W}{W}
Bankrupt in Blood|B|{1}{B}
Banners Raised|R|{R}
Banshee|B|{2}{B}{B}
Banshee of the Dread Choir|B|{3}{B}{B}
Banshee's Blade||{2}
Bant||
Bant Battlemage|G,U,W|{2}{W}
Bant Charm|G,U,W|{G}{W}{U}
Bant Panorama||
Bant Sojourners|G,U,W|{1}{G}{W}{U}
Bant Sureblade|G,U,W|{G/U}{W}
Bar the Door|W|{2}{W}
Baral's Expertise|U|{3}{U}{U}
Baral, Chief of Compliance|U|{1}{U}
Barbarian Bully|R|{2}{R}
Barbarian General|R|{4}{R}
Barbarian Guides|R|{2}{R}
Barbarian Horde|R|{3}{R}
Barbarian Lunatic|R|{2}{R}
Barbarian Outcast|R|{1}{R}
Barbarian Riftcutter|R|{4}{R}
Barbarian Ring|R|
Barbary Apes|G|{1}{G}
Barbed Battlegear||{3}
Barbed Field|R|{2}{R}{R}
Barbed Foliage|G|{2}{G}{G}
Barbed Lightning|R|{2}{R}
Barbed Sextant||{1}
Barbed Shocker|R|{3}{R}
Barbed Sliver|R|{2}{R}
Barbed Wire||{3}
Barbed-Back Wurm|B|{4}{B}
Barbtooth Wurm|G|{5}{G}
Bargain|W|{2}{W}
Bargaining Table||{5}
Barge In|R|{R}
Barging Sergeant|R|{4}{R}
Barishi|G|{2}{G}{G}
Barkchannel Pathway // Tidechannel Pathway|G,U|
Barkhide Mauler|G|{4}{G}
Barkhide Troll|G|{G}{G}
Barkshell Blessing|G,W|{G/W}
Barktooth Warbeard|B,R|{4}{B}{R}{R}
Barl's Cage||{4}
Baron Sengir|B|{5}{B}{B}{B}
Baron Von Count|B,R|{1}{B}{R}
Barony Vampire|B|{2}{B}
Barrage Ogre|R|{3}{R}{R}
Barrage Tyrant|R|{4}{R}
Barrage of Boulders|R|{2}{R}
Barrage of Expendables|R|{R}
Barrel Down Sokenzan|R|{2}{R}
Barreling Attack|R|{2}{R}{R}
Barren Glory|W|{4}{W}{W}
Barren Moor|B|
Barrenton Cragtreads|U,W|{2}{W/U}{W/U}
Barrenton Medic|W|{4}{W}
Barricade Breaker||{7}
Barrier Breach|G|{2}{G}
Barrier of Bones|B|{B}
Barrin||
Barrin's Codex||{4}
Barrin's Spite|B,U|{2}{U}{B}
Barrin's Unmaking|U|{1}{U}
Barrin, Master Wizard|U|{1}{U}{U}
Barrin, Tolarian Archmage|U|{1}{U}{U}
Barrow Ghoul|B|{1}{B}
Barrow Witches|B|{4}{B}
Barry's Land||
Bartel Runeaxe|B,G,R|{3}{B}{R}{G}
Barter in Blood|B|{2}{B}{B}
Bartered Cow|W|{3}{W}
Bartizan Bats|B|{3}{B}
Baru, Fist of Krosa|G|{3}{G}{G}
Basal Sliver|B|{2}{B}
Basal Thrull|B|{B}{B}
Basalt Gargoyle|R|{2}{R}
Basalt Golem||{5}
Basalt Monolith||{3}
Basandra, Battle Seraph|R,W|{3}{R}{W}
Base Camp||
Bash to Bits|R|{3}{R}
Basilica Bell-Haunt|B,W|{W}{W}{B}{B}
Basilica Guards|W|{2}{W}
Basilica Screecher|B|{1}{B}
Basilisk Collar||{1}
Basking Rootwalla|G|{G}
Basri Ket|W|{1}{W}{W}
Basri's Acolyte|W|{2}{W}{W}
Basri's Aegis|W|{2}{W}{W}
Basri's Lieutenant|W|{3}{W}
Basri's Solidarity|W|{1}{W}
Basri, Devoted Paladin|W|{4}{W}{W}
Bassara Tower Archer|G|{G}{G}
Bastion Enforcer|W|{2}{W}
Bastion Inventor|U|{5}{U}
Bastion Mastodon|W|{5}
Bastion Protector|W|{2}{W}
Bastion of Remembrance|B|{2}{B}
Bat-|B|
Bathe in Dragonfire|R|{2}{R}
Bathe in Light|W|{1}{W}
Baton of Courage||{3}
Baton of Morale||{2}
Battalion Foot Soldier|W|{2}{W}
Battered Golem||{3}
Batterhorn|R|{4}{R}
Battering Craghorn|R|{2}{R}{R}
Battering Krasis|G|{2}{G}
Battering Ram||{2}
Battering Sliver|R|{5}{R}
Battering Wurm|G|{6}{G}
Batterskull||{5}
Battle Brawler|B|{1}{B}
Battle Cry|W|{2}{W}
Battle Frenzy|R|{2}{R}
Battle Hurda|W|{4}{W}
Battle Hymn|R|{1}{R}
Battle Mastery|W|{2}{W}
Battle Rampart|R|{2}{R}
Battle Screech|W|{2}{W}{W}
Battle Sliver|R|{4}{R}
Battle Squadron|R|{3}{R}{R}
Battle Strain|R|{1}{R}
Battle at the Bridge|B|{X}{B}
Battle of Wits|U|{3}{U}{U}
Battle-Mad Ronin|R|{1}{R}
Battle-Rattle Shaman|R|{3}{R}
Battlefield Forge|R,W|
